Energy Density,Pressure
4.3507296569513055e-13,5.918180367222983e-31
4.3534854863723855e-13,5.925680102772506e-31
4.3562430613847206e-13,5.933189342262304e-31
4.359002383094035e-13,5.940708097736215e-31
4.361763452606753e-13,5.94823638125334e-31
4.3645262710298935e-13,5.955774204887771e-31
4.3672908394713187e-13,5.963321580729291e-31
4.37005715903945e-13,5.970878520882612e-31
4.3728252308435176e-13,5.978445037468079e-31
4.3755950559934533e-13,5.986021142621395e-31
4.378366635599788e-13,5.99360684849335e-31
4.381139970773861e-13,6.0012021672504285e-31
4.383915062627715e-13,6.008807111074527e-31
4.386691912273991e-13,6.016421692162686e-31
4.389470520826142e-13,6.024045922727703e-31
4.3922508893983254e-13,6.031679814997844e-31
4.395033019105298e-13,6.039323381216581e-31
4.39781691106263e-13,6.046976633643197e-31
4.400602566386597e-13,6.054639584552506e-31
4.403389986194076e-13,6.062312246234588e-31
4.4061791716027564e-13,6.069994630995388e-31
4.4089701237310397e-13,6.077686751156446e-31
4.411762843697925e-13,6.085388619054623e-31
4.414557332623226e-13,6.093100247042705e-31
4.4173535916274713e-13,6.100821647489141e-31
4.4201516218317867e-13,6.108552832777746e-31
4.4229514243581556e-13,6.116293815308434e-31
4.425753000329124e-13,6.124044607496428e-31
4.428556350868061e-13,6.131805221772986e-31
4.4313614770990435e-13,6.139575670585121e-31
4.434168380146757e-13,6.147355966395317e-31
4.4369770611367035e-13,6.155146121682151e-31
4.439787521195097e-13,6.162946148940013e-31
4.442599761448763e-13,6.170756060678831e-31
4.4454137830253786e-13,6.178575869424781e-31
4.448229587053194e-13,6.186405587719511e-31
4.4510471746612803e-13,6.194245228120867e-31
4.4538665469794267e-13,6.2020948032026095e-31
4.456687705138026e-13,6.209954325554126e-31
4.4595106502682987e-13,6.2178238077810636e-31
4.462335383502181e-13,6.225703262505047e-31
4.4651619059722167e-13,6.233592702363384e-31
4.4679902188117747e-13,6.241492140009704e-31
4.470820323154945e-13,6.249401588113677e-31
4.473652220136425e-13,6.25732105936072e-31
4.4764859108917384e-13,6.2652505664526235e-31
4.479321396557131e-13,6.273190122107288e-31
4.482158678269457e-13,6.2811397390584105e-31
4.484997757166403e-13,6.289099430056142e-31
4.487838634386372e-13,6.2970692078667865e-31
4.4906813110683803e-13,6.305049085272517e-31
4.493525788352278e-13,6.313039075072015e-31
4.496372067378633e-13,6.321039190080181e-31
4.4992201492886286e-13,6.329049443127844e-31
4.502070035224316e-13,6.337069847062507e-31
4.504921726328324e-13,6.34510041474754e-31
4.5077752237441156e-13,6.353141159062925e-31
4.510630528615876e-13,6.3611920929049625e-31
4.513487642088409e-13,6.369253229185993e-31
4.5163465653073475e-13,6.377324580835021e-31
4.5192072994190577e-13,6.385406160797442e-31
4.5220698455705145e-13,6.393497982034741e-31
4.5249342049095713e-13,6.401600057525248e-31
4.5278003785846606e-13,6.409712400263319e-31
4.5306683677450495e-13,6.417835023260093e-31
4.5335381735407366e-13,6.425967939543195e-31
4.536409797122337e-13,6.434111162156447e-31
4.539283239641306e-13,6.442264704160514e-31
4.542158502249827e-13,6.4504285786326095e-31
4.5450355861007045e-13,6.458602798666209e-31
4.54791449234758e-13,6.4667873773716935e-31
4.550795222144833e-13,6.474982327876057e-31
4.553677776647454e-13,6.483187663322613e-31
4.556562157011283e-13,6.491403396871647e-31
4.559448364392891e-13,6.499629541700122e-31
4.562336399949467e-13,6.507866111001384e-31
4.565226264839048e-13,6.516113117985811e-31
4.568117960220402e-13,6.524370575880527e-31
4.571011487252923e-13,6.532638497929095e-31
4.573906847096846e-13,6.540916897392183e-31
4.576804040913145e-13,6.549205787547263e-31
4.579703069863416e-13,6.557505181688308e-31
4.582603935110139e-13,6.565815093126572e-31
4.585506637816383e-13,6.5741355351897455e-31
4.588411179146065e-13,6.58246652122273e-31
4.591317560263837e-13,6.590808064587337e-31
4.594225782334983e-13,6.599160178661993e-31
4.59713584652563e-13,6.607522876842398e-31
4.600047754002647e-13,6.6158961725412245e-31
4.60296150593353e-13,6.624280079187822e-31
4.605877103486663e-13,6.632674610228992e-31
4.608794547831021e-13,6.641079779128137e-31
4.611713840136431e-13,6.649495599366053e-31
4.614634981573465e-13,6.657922084440615e-31
4.617557973313316e-13,6.666359247866477e-31
4.620482816528041e-13,6.67480710317575e-31
4.623409512390432e-13,6.6832656639176895e-31
4.626338062073914e-13,6.691734943658392e-31
4.629268466752768e-13,6.700214955981479e-31
4.63220072760202e-13,6.70870571448778e-31
4.635134845797324e-13,6.717207232795037e-31
4.638070822515193e-13,6.72571952453857e-31
4.641008658932888e-13,6.734242603370989e-31
4.643948356228301e-13,6.742776482961865e-31
4.64688991558018e-13,6.751321176998428e-31
4.649833338168024e-13,6.75987669918525e-31
4.652778625171965e-13,6.768443063243941e-31
4.655725777772993e-13,6.777020282913827e-31
4.65867479715285e-13,6.785608371951651e-31
4.661625684493909e-13,6.794207344131253e-31
4.664578440979448e-13,6.802817213244372e-31
4.667533067793339e-13,6.811437993099779e-31
4.67048956612032e-13,6.82006969752408e-31
4.673447937145878e-13,6.828712340361401e-31
4.676408182056138e-13,6.837365935473077e-31
4.679370302038088e-13,6.846030496738346e-31
4.682334298279473e-13,6.854706038054029e-31
4.685300171968671e-13,6.86339257333423e-31
4.688267924294965e-13,6.872090116511124e-31
4.691237556448246e-13,6.880798681534101e-31
4.694209069619263e-13,6.88951828237056e-31
4.697182464999527e-13,6.898248933005603e-31
4.700157743781185e-13,6.906990647441713e-31
4.703134907157256e-13,6.91574343969946e-31
4.706113956321514e-13,6.92450732381718e-31
4.709094892468373e-13,6.933282313850657e-31
4.712077716793119e-13,6.9420684238738285e-31
4.715062430491798e-13,6.9508656679784695e-31
4.718049034761097e-13,6.95967406027387e-31
4.721037530798571e-13,6.968493614887537e-31
4.724027919802541e-13,6.977324345964888e-31
4.72702020297197e-13,6.986166267668919e-31
4.730014381506692e-13,6.995019394180918e-31
4.733010456607303e-13,7.0038837397001395e-31
4.736008429475047e-13,7.012759318443499e-31
4.739008301312041e-13,7.02164614464626e-31
4.742010073321163e-13,7.030544232561734e-31
4.74501374670594e-13,7.039453596460946e-31
4.748019322670815e-13,7.048374250633468e-31
4.751026802420838e-13,7.057306209386517e-31
4.754036187161938e-13,7.066249487045791e-31
4.75704747810081e-13,7.075204097955134e-31
4.760060676444796e-13,7.084170056476232e-31
4.763075783402118e-13,7.093147376989305e-31
4.766092800181765e-13,7.1021360738928055e-31
4.769111727993376e-13,7.111136161603082e-31
4.772132568047508e-13,7.120147654555215e-31
4.775155321555334e-13,7.129170567202114e-31
4.778179989728906e-13,7.138204914015349e-31
4.781206573781048e-13,7.147250709484836e-31
4.784235074925232e-13,7.156307968118496e-31
4.78726549437582e-13,7.165376704442991e-31
4.790297833347937e-13,7.174456933003389e-31
4.793332093057366e-13,7.183548668362838e-31
4.796368274720775e-13,7.192651925103295e-31
4.799406379555602e-13,7.201766717825194e-31
4.802446408779939e-13,7.210893061147119e-31
4.805488363612771e-13,7.220030969706533e-31
4.808532245273848e-13,7.229180458159447e-31
4.811578054983581e-13,7.238341541180094e-31
4.814625793963268e-13,7.247514233461649e-31
4.817675463434985e-13,7.256698549715918e-31
4.820727064621457e-13,7.265894504672984e-31
4.82378059874631e-13,7.27510211308196e-31
4.826836067033938e-13,7.284321389710649e-31
4.829893470709397e-13,7.293552349345207e-31
4.832952810998674e-13,7.302795006791007e-31
4.836014089128376e-13,7.312049376871705e-31
4.839077306326003e-13,7.321315474430104e-31
4.842142463819837e-13,7.330593314327814e-31
4.845209562838818e-13,7.339882911444919e-31
4.848278604612779e-13,7.349184280680717e-31
4.851349590372336e-13,7.358497436953393e-31
4.854422521348767e-13,7.367822395199669e-31
4.857497398774283e-13,7.377159170375683e-31
4.860574223881722e-13,7.386507777456039e-31
4.863652997904821e-13,7.395868231434684e-31
4.866733722078094e-13,7.4052405473245616e-31
4.869816397636725e-13,7.41462474015728e-31
4.872901025816794e-13,7.424020824983858e-31
4.875987607855165e-13,7.433428816874391e-31
4.879076144989368e-13,7.442848730917701e-31
4.882166638457835e-13,7.452280582222102e-31
4.885259089499784e-13,7.461724385915051e-31
4.888353499355096e-13,7.471180157142811e-31
4.891449869264558e-13,7.480647911071201e-31
4.894548200469743e-13,7.490127662885264e-31
4.89764849421289e-13,7.499619427788916e-31
4.900750751737147e-13,7.509123221005708e-31
4.903854974286448e-13,7.5186390577784824e-31
4.906961163105392e-13,7.52816695336903e-31
4.910069319439491e-13,7.5377069230588525e-31
4.913179444535045e-13,7.547258982148813e-31
4.91629153963902e-13,7.556823145958797e-31
4.919405605999336e-13,7.566399429828598e-31
4.922521644864541e-13,7.575987849116955e-31
4.925639657484097e-13,7.585588419202438e-31
4.928759645108251e-13,7.595201155483106e-31
4.931881608987929e-13,7.604826073376165e-31
4.935005550374965e-13,7.614463188318722e-31
4.938131470521988e-13,7.624112515767451e-31
4.941259370682299e-13,7.63377407119824e-31
4.944389252110114e-13,7.643447870106961e-31
4.947521116060444e-13,7.653133928009126e-31
4.950654963788972e-13,7.66283226043953e-31
4.95379079655234e-13,7.672542882953156e-31
4.956928615607822e-13,7.682265811124199e-31
4.960068422213614e-13,7.692001060546967e-31
4.963210217628704e-13,7.7017486468355255e-31
4.966354003112758e-13,7.711508585623354e-31
4.969499779926363e-13,7.721280892564119e-31
4.972647549330903e-13,7.731065583331326e-31
4.975797312588437e-13,7.740862673617958e-31
4.978949070961949e-13,7.750672179137272e-31
4.982102825715221e-13,7.7604941156224304e-31
4.985258578112715e-13,7.77032849882616e-31
4.988416329419815e-13,7.780175344521524e-31
4.991576080902706e-13,7.790034668501576e-31
4.994737833828254e-13,7.799906486579004e-31
4.997901589464248e-13,7.8097908145869135e-31
5.001067349079282e-13,7.819687668378476e-31
5.00423511394263e-13,7.82959706382657e-31
5.007404885324534e-13,7.839519016824699e-31
5.010576664495875e-13,7.849453543285992e-31
5.013750452728466e-13,7.859400659144136e-31
5.016926251294922e-13,7.869360380353005e-31
5.020104061468541e-13,7.879332722886303e-31
5.023283884523553e-13,7.889317702738367e-31
5.026465721734993e-13,7.899315335923796e-31
5.029649574378584e-13,7.909325638477108e-31
5.032835443730972e-13,7.919348626453514e-31
5.036023331069623e-13,7.92938431592858e-31
5.03921323767268e-13,7.939432722997855e-31
5.042405164819265e-13,7.949493863777796e-31
5.045599113789143e-13,7.959567754404774e-31
5.048795085863013e-13,7.96965441103599e-31
5.051993082322386e-13,7.979753849849126e-31
5.055193104449464e-13,7.98986608704197e-31
5.058395153527379e-13,7.99999113883323e-31
5.061599230840082e-13,8.010129021462168e-31
5.064805337672206e-13,8.020279751188227e-31
5.068013475309331e-13,8.030443344291855e-31
5.071223645037845e-13,8.040619817074129e-31
5.074435848144825e-13,8.050809185856385e-31
5.077650085918292e-13,8.061011466981039e-31
5.080866359647082e-13,8.07122667681122e-31
5.084084670620723e-13,8.081454831730393e-31
5.087305020129682e-13,8.091695948143183e-31
5.090527409465246e-13,8.101950042475004e-31
5.093751839919394e-13,8.112217131171684e-31
5.096978312785089e-13,8.122497230700427e-31
5.100206829355947e-13,8.132790357548771e-31
5.103437390926532e-13,8.14309652822555e-31
5.106669998792223e-13,8.153415759260508e-31
5.109904654249094e-13,8.16374806720395e-31
5.113141358594172e-13,8.174093468627548e-31
5.116380113125298e-13,8.184451980123975e-31
5.119620919141013e-13,8.194823618306524e-31
5.122863777940806e-13,8.205208399809955e-31
5.126108690824987e-13,8.215606341290098e-31
5.129355659094569e-13,8.226017459423488e-31
5.132604684051551e-13,8.236441770908336e-31
5.135855766998592e-13,8.246879292463472e-31
5.139108909239301e-13,8.257330040829315e-31
5.142364112078113e-13,8.267794032767502e-31
5.145621376820165e-13,8.278271285060505e-31
5.148880704771545e-13,8.288761814512466e-31
5.152142097239166e-13,8.299265637948826e-31
5.155405555530648e-13,8.309782772215936e-31
5.158671080954559e-13,8.320313234181907e-31
5.161938674820305e-13,8.330857040736228e-31
5.165208338437986e-13,8.341414208789375e-31
5.16848007311866e-13,8.351984755273665e-31
5.171753880174222e-13,8.36256869714288e-31
5.175029760917262e-13,8.373166051371864e-31
5.178307716661335e-13,8.383776834957394e-31
5.181587748720827e-13,8.394401064917779e-31
5.184869858410826e-13,8.405038758292483e-31
5.188154047047426e-13,8.415689932143115e-31
5.191440315947384e-13,8.426354603552355e-31
5.194728666428418e-13,8.437032789624943e-31
5.198019099809079e-13,8.447724507487293e-31
5.201311617408631e-13,8.458429774287111e-31
5.204606220547296e-13,8.469148607194249e-31
5.207902910546134e-13,8.47988102340031e-31
5.211201688726914e-13,8.490627040118274e-31
5.214502556412371e-13,8.501386674583349e-31
5.217805514926076e-13,8.512159944052582e-31
5.221110565592312e-13,8.522946865804476e-31
5.22441770973637e-13,8.53374745713998e-31
5.227726948684214e-13,8.544561735381415e-31
5.231038283762768e-13,8.55538971787347e-31
5.234351716299803e-13,8.566231421982814e-31
5.237667247623802e-13,8.577086865097707e-31
5.240984879064215e-13,8.58795606462886e-31
5.244304611951337e-13,8.59883903800905e-31
5.247626447616176e-13,8.609735802692723e-31
5.250950387390712e-13,8.620646376156865e-31
5.254276432607767e-13,8.631570775900612e-31
5.257604584600879e-13,8.64250901944485e-31
5.260934844704565e-13,8.653461124333096e-31
5.264267214254177e-13,8.664427108131091e-31
5.267601694585792e-13,8.67540698842642e-31
5.27093828703646e-13,8.686400782829374e-31
5.274276992944078e-13,8.697408508972566e-31
5.27761781364726e-13,8.708430184510521e-31
5.280960750485641e-13,8.719465827120712e-31
5.284305804799535e-13,8.73051545450244e-31
5.287652977930229e-13,8.741579084377865e-31
5.291002271219862e-13,8.7526567344916e-31
5.294353686011299e-13,8.763748422610327e-31
5.297707223648372e-13,8.774854166523658e-31
5.301062885475779e-13,8.78597398404376e-31
5.304420672838931e-13,8.797107893004936e-31
5.307780587084224e-13,8.808255911264521e-31
5.311142629558903e-13,8.819418056702478e-31
5.314506801610943e-13,8.830594347221002e-31
5.317873104589344e-13,8.841784800745547e-31
5.321241539843782e-13,8.852989435223704e-31
5.324612108724925e-13,8.864208268626242e-31
5.327984812584293e-13,8.875441318946708e-31
5.331359652774131e-13,8.88668860420101e-31
5.334736630647671e-13,8.89795014242832e-31
5.338115747559006e-13,8.909225951690685e-31
5.341497004862953e-13,8.920516050072585e-31
5.344880403915317e-13,8.931820455681862e-31
5.348265946072764e-13,8.943139186649314e-31
5.351653632692686e-13,8.954472261128261e-31
5.35504346513347e-13,8.965819697295479e-31
5.358435444754359e-13,8.977181513350771e-31
5.361829572915327e-13,8.988557727516568e-31
5.365225850977343e-13,8.999948358038828e-31
5.368624280302235e-13,9.011353423186636e-31
5.372024862252564e-13,9.022772941251789e-31
5.375427598191884e-13,9.034206930549697e-31
5.378832489484616e-13,9.045655409418988e-31
5.382239537495909e-13,9.057118396221082e-31
5.385648743591955e-13,9.068595909341259e-31
5.389060109139637e-13,9.080087967187513e-31
5.392473635506833e-13,9.091594588191595e-31
5.395889324062289e-13,9.103115790808629e-31
5.399307176175483e-13,9.114651593516668e-31
5.402727193216896e-13,9.126202014817635e-31
5.406149376557878e-13,9.137767073236898e-31
5.409573727570512e-13,9.14934678732285e-31
5.413000247627929e-13,9.160941175647992e-31
5.41642893810395e-13,9.172550256807756e-31
5.419859800373402e-13,9.184174049421594e-31
5.423292835811983e-13,9.195812572132552e-31
5.426728045796125e-13,9.207465843606846e-31
5.430165431703274e-13,9.219133882534805e-31
5.433604994911736e-13,9.230816707630436e-31
5.437046736800567e-13,9.242514337631016e-31
5.440490658749827e-13,9.254226791298011e-31
5.443936762140447e-13,9.265954087416668e-31
5.447385048354104e-13,9.277696244795589e-31
5.450835518773479e-13,9.289453282267654e-31
5.454288174782133e-13,9.301225218689615e-31
5.457743017764367e-13,9.313012072941674e-31
5.461200049105494e-13,9.324813863928394e-31
5.464659270191705e-13,9.336630610578313e-31
5.468120682409933e-13,9.348462331843491e-31
5.471584287148125e-13,9.36030904670046e-31
5.475050085795104e-13,9.372170774149806e-31
5.478518079740446e-13,9.384047533215732e-31
5.481988270374779e-13,9.395939342947159e-31
5.485460659089435e-13,9.407846222416537e-31
5.488935247276763e-13,9.419768190720945e-31
5.492412036329992e-13,9.431705266981663e-31
5.495891027643099e-13,9.44365747034374e-31
5.499372222611082e-13,9.455624819976947e-31
5.502855622629819e-13,9.467607335075354e-31
5.506341229095937e-13,9.479605034856884e-31
5.509829043407131e-13,9.491617938564436e-31
5.513319066961797e-13,9.503646065464669e-31
5.516811301159355e-13,9.515689434849132e-31
5.520305747400111e-13,9.527748066033812e-31
5.523802407085124e-13,9.53982197835872e-31
5.527301281616468e-13,9.55191119118882e-31
5.530802372397119e-13,9.564015723913646e-31
5.534305680830793e-13,9.576135595946807e-31
5.537811208322238e-13,9.588270826727e-31
5.541318956277087e-13,9.600421435717549e-31
5.544828926101736e-13,9.612587442405974e-31
5.548341119203597e-13,9.624768866304957e-31
5.551855536990981e-13,9.636965726951916e-31
5.555372180872952e-13,9.649178043908546e-31
5.558891052259603e-13,9.661405836761809e-31
5.562412152561921e-13,9.673649125123488e-31
5.565935483191648e-13,9.685907928629744e-31
5.569461045561562e-13,9.698182266942098e-31
5.572988841085331e-13,9.710472159746984e-31
5.57651887117738e-13,9.722777626755307e-31
5.580051137253219e-13,9.735098687703592e-31
5.583585640729068e-13,9.747435362352733e-31
5.587122383022182e-13,9.75978767048914e-31
5.590661365550712e-13,9.772155631924308e-31
5.594202589733571e-13,9.784539266494347e-31
5.59774605699071e-13,9.796938594060995e-31
5.601291768742977e-13,9.80935363451115e-31
5.604839726411984e-13,9.821784407756435e-31
5.608389931420424e-13,9.834230933734348e-31
